GameID,Name,Platform,Year_of_Release,Genre,Publisher,North America,European Union,Japan,Other,Developer
14832,Driver: Parallel Lines,Wii,2007,Racing,Ubisoft,0.01,0.01,0,0,Reflections Interactive
14833,Battlefield Vietnam,PC,2004,Shooter,Electronic Arts,0,0.02,0,0,Digital Illusions
14839,Dead Rising 2,PS4,2016,Action,Capcom,0.01,0,0.01,0,Blue Castle Games
14841,Age of Conan: Rise of the Godslayer,PC,2010,Role-Playing,Funcom,0,0.02,0,0,Funcom
14849,Buffy the Vampire Slayer: Chaos Bleeds,GC,2003,Action,Vivendi Games,0.02,0.01,0,0,Eurocom Entertainment Software
14853,Jet Grind Radio,GBA,2003,Action,Sega,0.02,0.01,0,0,Vicarious Visions
14858,Max Payne 2: The Fall of Max Payne,PC,2003,Shooter,Take-Two Interactive,0,0.02,0,0,Remedy Entertainment
14859,Magicka,PC,2011,Role-Playing,Paradox Interactive,0,0.02,0,0.01,Arrowhead Game Studios
14861,Baldur's Gate: Dark Alliance,GBA,2004,Role-Playing,"Destination Software, Inc",0.02,0.01,0,0,Magic Pockets
14868,NHL 07,XB,2006,Sports,Electronic Arts,0.02,0.01,0,0,EA Sports
14873,The Technomancer,XOne,2016,Role-Playing,Focus Home Interactive,0.01,0.01,0,0,Spiders
14878,Guild Wars: Nightfall,PC,2006,Role-Playing,NCSoft,0,0.02,0,0,ArenaNet
14884,Medal of Honor: Vanguard,PS2,2007,Shooter,Electronic Arts,0,0,0.03,0,Electronic Arts
14890,Super Monkey Ball Adventure,PS2,2006,Platform,Sega,0.01,0.01,0,0,TT Games
14892,Madden NFL 07,GBA,2006,Sports,Electronic Arts,0.02,0.01,0,0,Exient Entertainment
14896,MySims,PC,2008,Simulation,Electronic Arts,0,0.02,0,0,EA Redwood Shores
14897,The Sims 2: Bon Voyage,PC,2007,Simulation,Electronic Arts,0.01,0.01,0,0,Maxis
14898,AniMates!,DS,2007,Simulation,Lexicon Entertainment,0.02,0,0,0,Dreamcatcher
14901,Star Wars The Clone Wars: Republic Heroes,PC,2009,Action,LucasArts,0,0.02,0,0,"LucasArts, Krome Studios"
14902,The Peanuts Movie: Snoopy's Grand Adventure,PS4,2015,Action,Activision,0,0.02,0,0,"Activision, Behaviour Interactive"
14905,Aegis of Earth: Protonovus Assault,PS4,2016,Action,PQube,0.02,0,0,0,Acquire
14907,Bully: Scholarship Edition,PC,2008,Action,Take-Two Interactive,0,0.02,0,0,"Mad Doc Software, Rockstar Vancouver"
14911,Justice League Heroes: The Flash,GBA,2006,Action,Eidos Interactive,0.02,0.01,0,0,WayForward
14917,Metal Saga,PS2,2005,Role-Playing,Success,0.01,0.01,0,0,Crea-Tech
14918,Divinity II: Flames of Vengeance,PC,2010,Role-Playing,DTP Entertainment,0,0.02,0,0.01,Larian Studios
14920,Battlefield 2142,PC,2006,Shooter,Electronic Arts,0,0.02,0,0,EA DICE
14924,Air Conflicts: Secret Wars,PC,2011,Simulation,bitComposer Games,0,0.02,0,0.01,Games Farm
14931,Lost Planet 2,PC,2010,Shooter,Capcom,0,0.02,0,0,Capcom
14933,X3: Terran Conflict,PC,2008,Simulation,Deep Silver,0,0.02,0,0,Egosoft
14943,Agatha Christie's The ABC Murders,PS4,2016,Adventure,Microids,0.01,0.01,0,0,Microids
14954,Judge Dredd: Dredd Vs Death,PS2,2003,Shooter,BAM! Entertainment,0.01,0.01,0,0,Rebellion
14957,SWAT 4,PC,2005,Shooter,Vivendi Games,0,0.02,0,0,Irrational Games
14961,Battlefield 1942,PC,2002,Shooter,Electronic Arts,0.01,0.01,0,0,Digital Illusions
14974,Napoleon Dynamite: The Game,DS,2007,Puzzle,Crave Entertainment,0.02,0,0,0,7 Studios
14983,Legend of Kay Anniversary,PS4,2015,Action,Nordic Games,0,0.02,0,0,"Neon Studios, Kaiko"
14987,Dungeon Siege II,PC,2005,Role-Playing,Microsoft Game Studios,0,0.02,0,0,Gas Powered Games
14990,Battlestations: Pacific,PC,2009,Strategy,Eidos Interactive,0,0.02,0,0,Eidos Interactive
15001,ZooCube,GC,2002,Puzzle,Acclaim Entertainment,0.02,0,0,0,PuzzleKings
15002,GRID Autosport,PC,2014,Racing,Codemasters,0,0.02,0,0,Codemasters
15020,The Lord of the Rings: Conquest,PC,2009,Action,Electronic Arts,0,0.02,0,0,Pandemic Studios
15023,Stake: Fortune Fighters,XB,2003,Fighting,Metro 3D,0.02,0.01,0,0,Gameness Art Software
15026,Serious Sam Advance,GBA,2004,Shooter,Global Star,0.02,0.01,0,0,Climax Group
15040,Cold War,XB,2005,Shooter,DreamCatcher Interactive,0.02,0.01,0,0,Mindware Studios
15042,Steel Battalion: Line of Contact,XB,2004,Simulation,Capcom,0.02,0.01,0,0,Capcom
15045,NBA Starting Five,XB,2002,Sports,Konami Digital Entertainment,0.02,0.01,0,0,Konami
15047,Spy Hunter: Nowhere To Run,PS2,2006,Racing,Midway Games,0.01,0.01,0,0,Terminal Reality
15049,Final Fantasy XIV: Heavensward,PC,2015,Action,Square Enix,0.01,0.01,0,0,Square Enix
15050,Omega Quintet,PS4,2014,Role-Playing,Compile Heart,0,0,0.02,0,Compile Heart
15057,"Ed, Edd n Eddy: The Mis-Edventures",XB,2005,Platform,Midway Games,0.02,0.01,0,0,Artificial Mind and Movement
15061,Viva Pinata,PC,2007,Simulation,Microsoft Game Studios,0,0.02,0,0,"Climax Group, Climax Studios"
15064,Neverwinter Nights 2,PC,2006,Role-Playing,Atari,0,0.02,0,0,Obsidian Entertainment
15068,Star Wars: Empire at War - Forces of Corruption,PC,2006,Strategy,LucasArts,0,0.02,0,0,Petroglyph
15069,Jurassic Park: Operation Genesis,PC,2003,Simulation,Vivendi Games,0,0.02,0,0,Blue Tongue Entertainment
15070,Warhammer Online: Age of Reckoning,PC,2008,Role-Playing,GOA,0,0.02,0,0,EA Mythic
15072,Total Overdose: A Gunslinger's Tale in Mexico,XB,2005,Shooter,Eidos Interactive,0.02,0.01,0,0,Deadline Games
15074,AMF Xtreme Bowling,PS2,2006,Sports,Mastertronic,0.01,0.01,0,0,"Atomic Planet Entertainment, Mud Duck Productions"
15076,Worms,PS3,2009,Strategy,Sony Computer Entertainment,0,0.02,0,0.01,Team 17
15077,Capcom Digital Collection,X360,2012,Action,Capcom,0.02,0.01,0,0,Capcom
15081,The Settlers: Rise of an Empire,PC,2007,Strategy,Ubisoft,0.01,0.01,0,0,Blue Byte
15085,Tank Beat,DS,2006,Strategy,Midas Interactive Entertainment,0.01,0.01,0,0,MileStone Inc.
15095,ParaWorld,PC,2006,Strategy,Deep Silver,0,0.02,0,0,SEK Ost
15113,Rengoku II:  The Stairway To H.E.A.V.E.N.,PSP,2006,Action,Konami Digital Entertainment,0.02,0,0,0,Neverland
15118,Here They Lie,PS4,2016,Adventure,Sony Computer Entertainment,0,0.02,0,0,The Tangentlemen
15119,George of the Jungle and the Search for the Secret,Wii,2008,Platform,Ignition Entertainment,0.02,0,0,0,Crave
15134,Inkheart,DS,2009,Adventure,DreamCatcher Interactive,0.02,0,0,0,Dreamcatcher
15143,Demigod,PC,2009,Strategy,Atari,0,0.02,0,0,Gas Powered Games
15152,Mage Knight: Destiny's Soldier,DS,2006,Strategy,Namco Bandai Games,0.02,0,0,0,Big Blue Bubble Inc.
15157,Stronghold Crusader Extreme,PC,2008,Strategy,Gamecock,0,0.02,0,0,FireFly Studios
15159,DemiKids: Light Version,GBA,2002,Role-Playing,Atlus,0.02,0.01,0,0,Multimedia Intelligence Transfer
15161,Cities XL 2011,PC,2010,Simulation,Focus Home Interactive,0,0.02,0,0,Monte Cristo Multimedia
15166,Line Rider 2: Unbound,Wii,2008,Puzzle,Deep Silver,0.02,0,0,0,InXile Entertainment
15170,SimCity Societies,PC,2007,Simulation,Electronic Arts,0,0.02,0,0,Tilted Mill
15173,Star Trek Online,PC,2010,Role-Playing,Atari,0,0.02,0,0,Cryptic Studios
15178,Anima - Gate of Memories,PS4,2016,Action,Avanquest,0,0.02,0,0,"Edge Entertainment, Anima Project"
15180,Tom Clancy's Rainbow Six: Vegas 2,PC,2008,Shooter,Ubisoft,0,0.02,0,0,Ubisoft Montreal
15183,Tropico 4: Modern Times,PC,2012,Strategy,Kalypso Media,0,0.02,0,0,Haemimont
15185,ScrapLand,XB,2005,Action,Deep Silver,0.02,0,0,0,Mercury Steam
15191,Brothers in Arms: Hell's Highway,PC,2008,Shooter,Ubisoft,0,0.02,0,0,Gearbox Software
15195,DiRT,PC,2007,Racing,Codemasters,0,0.02,0,0,Codemasters
15197,IL-2 Sturmovik: Forgotten Battles,PC,2003,Simulation,Ubisoft,0,0.02,0,0,"1C, 1C Company"
15201,Psycho-Pass: Mandatory Happiness,PSV,2016,Adventure,Nippon Ichi Software,0,0.01,0.01,0,5pb
15203,Ceville,PC,2009,Action,Kalypso Media,0,0.02,0,0,Boxed Dream
15204,Brandish: The Dark Revenant,PSP,2009,Role-Playing,Falcom Corporation,0,0,0.02,0,Falcom
15207,Summon Night: Swordcraft Story,GBA,2003,Role-Playing,Banpresto,0.02,0.01,0,0,Flight-Plan
15209,Falcon 4.0: Allied Force,PC,2005,Simulation,Graphsim Entertainment,0,0.02,0,0,Lead Pursuit
15211,Pro Fishing Challenge,XB,2004,Sports,Atlus,0.02,0,0,0,Opus
15214,Phoenix Wright: Ace Attorney Trilogy,3DS,2014,Adventure,Capcom,0,0,0.02,0,NATSUME ATARI Inc.
15224,Rule of Rose,PS2,2006,Action,505 Games,0.01,0.01,0,0,"Punchline, Shirogumi"
15225,RedCard 20-03,GC,2002,Sports,Midway Games,0.02,0,0,0,Point of View
15231,Pac-Man World Rally,PS2,2006,Racing,Namco Bandai Games,0.01,0.01,0,0,Smart Bomb Interactive
15233,GT Legends,PC,2005,Racing,Atari,0,0.02,0,0,SimBin
15238,Street Fighter X Tekken,PC,2012,Fighting,Capcom,0,0.02,0,0,"Capcom, QLOC"
15239,Kung Fu Panda,PC,2008,Action,Activision,0,0.02,0,0,Beenox
15242,Frontlines: Fuel of War,PC,2008,Shooter,THQ,0,0.02,0,0,Kaos Studios
15247,Tom Clancy's EndWar,PC,2009,Strategy,Ubisoft,0,0.02,0,0,Ubisoft Shanghai
15255,Zathura,XB,2005,Adventure,Take-Two Interactive,0.02,0,0,0,High Voltage Software
15259,Plants vs. Zombies: Garden Warfare,PC,2014,Shooter,Electronic Arts,0,0.02,0,0,PopCap
15262,Eureka Seven Vol. 2: The New Vision,PS2,2006,Shooter,Namco Bandai Games,0,0,0.02,0,Namco Bandai Games America
15268,Test Drive Unlimited,PC,2007,Racing,Atari,0,0.02,0,0,Eden Studios
15271,Grey's Anatomy: The Video Game,PC,2009,Adventure,Ubisoft,0,0.02,0,0,Longtail Studios
15274,F1 Race Stars,PC,2012,Racing,Codemasters,0,0.02,0,0,Codemasters
15279,Serious Sam: Next Encounter,GC,2004,Shooter,Global Star,0.02,0,0,0,Climax Group
15283,Knight's Apprentice: Memorick's Adventures,XB,2004,Action,Microids,0.02,0,0,0,Microids
15286,Freedom Wings,DS,2006,Simulation,Natsume,0.02,0,0,0,Beluga Computer
15294,Left 4 Dead,PC,2008,Shooter,Electronic Arts,0,0.02,0,0,Valve Software
15304,Iron Phoenix,XB,2005,Fighting,Sega,0.02,0,0,0,InterServ International
15305,Kuon,PS2,2004,Adventure,Indie Games,0.01,0.01,0,0,From Software
15322,Fuel,PC,2009,Racing,Codemasters,0,0.02,0,0,Asobo Studio
15325,Dungeon Defenders,PC,2011,Role-Playing,Unknown,0.02,0,0,0,Trendy Entertainment
15328,Group S Challenge,XB,2003,Racing,Capcom,0.02,0,0,0,Capcom
15346,Balls of Fury,Wii,2007,Sports,Zoo Digital Publishing,0.02,0,0,0,Black Lantern Studios
15347,Indigo Prophecy,PC,2005,Adventure,Atari,0,0.02,0,0,Quantic Dream
15348,Overlord,PC,2007,Strategy,Codemasters,0,0.02,0,0,Triumph Studios
15350,The Lord of the Rings: The Battle for Middle-Earth II,PC,2006,Strategy,Electronic Arts,0.01,0.01,0,0,EA LA
15356,FIFA Soccer 09,PC,2008,Sports,Electronic Arts,0,0.02,0,0,EA Canada
15357,Quake 4,PC,2005,Shooter,Activision,0,0.02,0,0,Raven Software
15358,XGRA: Extreme G Racing Association,GC,2003,Racing,Acclaim Entertainment,0.02,0,0,0,Acclaim Studios Cheltenham
15360,Max Payne,PC,2001,Shooter,Take-Two Interactive,0,0.02,0,0,Remedy Entertainment
15362,Touhou Genso Rondo: Bullet Ballet,PS4,2016,Shooter,Nippon Ichi Software,0.02,0,0,0,"Mediascape, CUBETYPE"
15370,SBK: Snowboard Kids,DS,2005,Sports,Rising Star Games,0.02,0,0,0,Racjin
15378,Homeworld,PC,1998,Strategy,Vivendi Games,0,0.02,0,0,Relic
15380,Sniper Elite V2,WiiU,2013,Shooter,505 Games,0,0.02,0,0,Rebellion
15387,Order of War,PC,2009,Strategy,Square Enix,0,0.01,0,0,Wargaming.net
15388,The Fast and the Furious,PSP,2007,Racing,Deep Silver,0.02,0,0,0,Eutechnyx
15394,Maximum Capacity: Hotel Giant,PC,2002,Strategy,JoWood Productions,0,0.02,0,0,JoWooD Entertainment AG
15402,Legend: Hand of God,PC,2007,Role-Playing,DTP Entertainment,0,0.02,0,0,Master Creating
15409,Sacred 3,PC,2014,Role-Playing,Deep Silver,0,0.02,0,0,Deep Silver
15410,Pro Evolution Soccer 2017,PC,2016,Sports,Konami Digital Entertainment,0,0.02,0,0,Konami
15414,SAW,PC,2009,Action,Konami Digital Entertainment,0,0.02,0,0,Zombie Studios
15419,The Awakened Fate Ultimatum,PS3,2014,Role-Playing,Nippon Ichi Software,0,0,0.02,0,Nippon Ichi Software
15420,Spider-Man 3,PC,2007,Platform,Activision,0.02,0,0,0,Beenox
15421,Xblaze: Lost Memories,PS3,2015,Adventure,Arc System Works,0.02,0,0,0,Arc System Works
15442,Spider-Man: Web of Shadows,PC,2008,Action,Activision,0,0.02,0,0,"Treyarch, Shaba Games"
15445,Headhunter: Redemption,XB,2004,Action,Sega,0.02,0,0,0,Amuze
15454,Chicago Enforcer,XB,2005,Shooter,Kemco,0.02,0,0,0,Touchdown Entertainment
15456,The Lord of the Rings Online: Mines of Moria,PC,2008,Role-Playing,Codemasters Online,0,0.02,0,0,Turbine Inc.
15459,Carmageddon: Max Damage,XOne,2016,Action,Stainless Games,0.01,0.01,0,0,Stainless Games
15460,Stormrise,PC,2009,Strategy,Sega,0,0.02,0,0,Creative Assembly
15474,Painkiller,PC,2004,Shooter,DreamCatcher Interactive,0,0.02,0,0,People Can Fly
15475,Ruff Trigger: The Vanocore Conspiracy,PS2,2006,Platform,Natsume,0.01,0.01,0,0,Playstos Entertainment
15486,RollerCoaster Tycoon World,PC,2016,Simulation,Atari,0,0.02,0,0,Nvizzio Creations
15488,XGRA: Extreme G Racing Association,XB,2003,Racing,Acclaim Entertainment,0.02,0,0,0,Acclaim Studios Cheltenham
15490,Darksiders: Warmastered Edition,PS4,2016,Action,Nordic Games,0.02,0,0,0,Nordic Games Publishing
15499,Lara Croft and the Temple of Osiris,PC,2014,Action,Square Enix,0,0.02,0,0,Nixxes Software
15502,Motocross Mania 3,XB,2005,Racing,Take-Two Interactive,0.01,0,0,0,Deibus Studios
15508,Fist of the North Star: Ken's Rage 2,WiiU,2013,Fighting,Tecmo Koei,0,0,0.02,0,Koei
15509,Blazing Angels: Squadrons of WWII,PC,2006,Simulation,Ubisoft,0.02,0,0,0,Ubisoft Romania
15510,Hellgate: London,PC,2007,Role-Playing,Electronic Arts,0,0.02,0,0,Flagship Studios
15515,Dynasty Warriors 8: Empires,PSV,2015,Action,Tecmo Koei,0,0,0.02,0,Omega Force
15523,Pump It Up: Exceed,XB,2005,Misc,Mastiff,0.01,0,0,0,Andamiro U.S.A. Corp.
15524,Tenkai Knights: Brave Battle,3DS,2014,Action,Namco Bandai Games,0.01,0.01,0,0,Bandai Namco Games
15525,TOCA Race Driver 3,PC,2006,Racing,Codemasters,0,0.02,0,0,Codemasters
15536,Battle Princess of Arcadias,PS3,2013,Role-Playing,Nippon Ichi Software,0,0,0.02,0,ApolloSoft
15545,Digimon Rumble Arena 2,XB,2004,Fighting,Atari,0.01,0,0,0,Black Ship Games
15553,Ridge Racer Unbounded,PC,2012,Racing,Namco Bandai Games,0,0.02,0,0,Bugbear
15562,Mini Ninjas,PC,2009,Action,Eidos Interactive,0,0.02,0,0,Io Interactive
15570,Tom Clancy's Splinter Cell Classic Trilogy HD,PS3,2011,Action,Ubisoft,0.02,0,0,0,Ubisoft
15583,Mighty No. 9,XOne,2016,Platform,Deep Silver,0.02,0,0,0,Inti Creates
15585,Crysis: Warhead,PC,2008,Shooter,Electronic Arts,0,0.02,0,0,Crytek
15591,Hogs of War,PS,2000,Strategy,Infogrames,0.01,0.01,0,0,Infogrames Sheffield
15592,Elven Legacy,PC,2009,Strategy,Paradox Interactive,0.02,0,0,0,1C:Ino-Co
15597,Point Blank 3,PS,2000,Shooter,Namco Bandai Games,0.01,0.01,0,0,Tose Software
15605,Vietcong,PC,2003,Shooter,Gathering of Developers,0,0.02,0,0,Pterodon
15606,Nervous Brickdown,DS,2007,Puzzle,Eidos Interactive,0,0.01,0,0,Arkedo Studio
15612,Charlie's Angels,GC,2003,Action,Ubisoft,0.01,0,0,0,Neko Entertainment
15615,uDraw Studio: Instant Artist,X360,2011,Misc,THQ,0.01,0.01,0,0,THQ
15616,The Testament of Sherlock Holmes,X360,2012,Adventure,Focus Home Interactive,0,0.02,0,0,Frogwares
15619,Guitar Hero III: Legends of Rock,PC,2007,Misc,Aspyr,0.02,0,0,0,Aspyr
15621,The Crew: Wild Run,XOne,2015,Action,Ubisoft,0,0.02,0,0,Ivory Tower
15628,Marvel Avengers: Battle for Earth,X360,2012,Action,Ubisoft,0.02,0,0,0,Ubisoft Quebec
15633,Urban Chaos: Riot Response,XB,2006,Shooter,Eidos Interactive,0.01,0,0,0,Rocksteady Studios
15634,Starship Troopers,PC,2005,Shooter,Empire Interactive,0,0.02,0,0,Strangelite
15644,Heroes of the Pacific,PC,2005,Simulation,Codemasters,0,0.02,0,0,IR Gurus
15650,Broken Sword: The Sleeping Dragon,XB,2003,Adventure,THQ,0.01,0,0,0,Revolution Software
15652,Darksiders,PS3,2010,Action,THQ,0.01,0,0,0,Vigil Games
15653,Tycoon City: New York,PC,2006,Strategy,Atari,0,0.02,0,0,Deep Red
15656,NHL 09,PC,2008,Sports,Electronic Arts,0,0.02,0,0,EA Canada
15663,The Crew: Wild Run,PC,2015,Action,Ubisoft,0,0.02,0,0,Ivory Tower
15673,WorldShift,PC,2009,Strategy,Playlogic Game Factory,0.02,0,0,0,Black Sea Studios
15677,Pillars of Eternity,PC,2014,Role-Playing,Paradox Interactive,0,0.02,0,0,Obsidian Entertainment
15685,Legendary,PC,2008,Shooter,Atari,0,0.01,0,0,Spark Unlimited
15698,Red Ninja: End of Honor,XB,2005,Action,Vivendi Games,0.01,0,0,0,Tranji
15703,Commandos 3: Destination Berlin,PC,2003,Strategy,Eidos Interactive,0,0.02,0,0,Pyro Studios
15705,James Bond 007: Blood Stone,PC,2010,Shooter,Activision,0.02,0,0,0,Bizarre Creations
15706,Chili Con Carnage,PSP,2007,Shooter,Eidos Interactive,0,0.01,0,0,Deadline Games
15710,Puzzle Quest: Challenge of the Warlords,PSP,2007,Puzzle,D3Publisher,0.01,0,0,0,"Vicious Cycle, Infinite Interactive"
15724,Emergency Mayhem,Wii,2008,Racing,Codemasters,0.02,0,0,0,Supersonic Software
15728,Uru: Ages Beyond Myst,PC,2003,Adventure,Ubisoft,0,0.02,0,0,Cyan Worlds
15733,TMNT: Mutant Melee,XB,2005,Fighting,Konami Digital Entertainment,0.01,0,0,0,Konami Computer Entertainment Hawaii
15737,Prototype: Biohazard Bundle,PS4,2016,Action,Activision,0.01,0,0,0,Radical Entertainment
15738,RoboCop,XB,2003,Shooter,Titus,0.01,0,0,0,Titus Software
15744,Blood Bowl: Legendary Edition,PC,2010,Sports,Focus Home Interactive,0,0.01,0,0,Cyanide
15745,Invizimals: The Lost Kingdom,PS3,2013,Action,Sony Computer Entertainment,0,0.02,0,0,Magenta Software
15746,Worms,X360,2007,Strategy,Microsoft Game Studios,0,0.02,0,0,Team 17
15748,NHL 2K3,GC,2002,Sports,Sega,0.01,0,0,0,Treyarch
15754,Space Channel 5: Ulala's Cosmic Attack,GBA,2002,Misc,Atari,0.01,0,0,0,Art
15756,Still Life 2,PC,2009,Adventure,Rondomedia,0,0.01,0,0,GameCo
15763,Castle Shikigami 2,PS2,2004,Shooter,Play It,0.01,0.01,0,0,Alfa System
15770,Peggle Nights,PC,2008,Puzzle,PopCap Games,0,0.01,0,0,PopCap
15771,Pulse Racer,XB,2003,Racing,Jaleco,0.01,0,0,0,Jaleco Entertainment
15777,NBA 07,PS2,2006,Sports,Sony Computer Entertainment,0.01,0.01,0,0,SCEA
15779,Rogue Trooper,XB,2006,Shooter,Eidos Interactive,0.01,0,0,0,Rebellion
15780,Combat Flight Simulator 3: Battle for Europe,PC,2002,Simulation,Microsoft Game Studios,0.01,0.01,0,0,Microsoft Game Studios
15782,Tomb Raider: Legend,PC,2006,Action,Eidos Interactive,0,0.01,0,0,Nixxes Software
15800,Raven Squad: Operation Hidden Dagger,PC,2009,Shooter,Evolved Games,0.02,0,0,0,Atomic Motion
15808,Pirates: Legend of the Black Buccaneer,PS2,2006,Adventure,10TACLE Studios,0.01,0.01,0,0,WideScreen Games
15811,East India Company,PC,2009,Strategy,Paradox Interactive,0.01,0,0,0,Nitro Games
15816,Aedis Eclipse: Generation of Chaos,PSP,2006,Role-Playing,Idea Factory,0.02,0,0,0,"Neverland, Idea Factory"
15823,Digimon Rumble Arena,PS,2001,Fighting,Namco Bandai Games,0.01,0.01,0,0,Bandai
15830,Goblin Commander: Unleash the Horde,GC,2003,Strategy,Jaleco,0.01,0,0,0,Jaleco Entertainment
15831,Final Fight: Streetwise,XB,2006,Action,Capcom,0.01,0,0,0,Secret Level
15835,Top Gear RPM Tuning,XB,2005,Racing,Wanadoo,0.01,0,0,0,Babylon Software
15842,Mark McMorris Infinite Air,PS4,2016,Sports,FuRyu Corporation,0.01,0,0,0,HB Studios Multimedia
15848,Dungeons - The Dark Lord,PC,2011,Strategy,Kalypso Media,0,0.01,0,0,Kalypso
15854,Divinity: Original Sin,PC,2014,Role-Playing,Focus Home Interactive,0,0.02,0,0,Larian Studios
15863,Broken Sword 5: The Serpent's Curse,XOne,2015,Adventure,Revolution Software,0,0.02,0,0,Revolution Software
15869,Unreal Tournament 2004,PC,2004,Shooter,Atari,0,0.01,0,0,Epic Games
15872,Pirates of the Burning Sea,PC,2008,Role-Playing,Koch Media,0,0.01,0,0,Flying Lab Software
15873,Just Cause,PC,2006,Action,Eidos Interactive,0,0.01,0,0,Avalanche Studios
15874,Army Men: Major Malfunction,XB,2006,Shooter,Global Star,0.01,0,0,0,Team 17
15884,The Haunted: Hell's Reach,PC,2011,Shooter,Visco,0.02,0,0,0,ValuSoft
15885,Disciples III: Renaissance,PC,2010,Strategy,Kalypso Media,0,0.01,0,0,Akella
15886,The Longest Journey,PC,1999,Adventure,Empire Interactive,0,0.01,0,0,Funcom
15892,Lost: Via Domus,PC,2008,Action,Ubisoft,0,0.01,0,0,Ubisoft Montreal
15893,Judge Dredd: Dredd Vs Death,XB,2003,Shooter,Vivendi Games,0.01,0,0,0,Rebellion
15906,Dark Void,PC,2010,Action,Capcom,0,0.01,0,0,Airtight Games
15915,Stronghold Legends,PC,2006,Strategy,Take-Two Interactive,0,0.01,0,0,FireFly Studios
15942,Worms World Party,PC,2001,Strategy,Virgin Interactive,0,0.01,0,0,Team 17
15949,Gears of War,PC,2007,Shooter,Microsoft Game Studios,0,0.01,0,0,Epic Games
15950,Dragon Booster,DS,2005,Shooter,Konami Digital Entertainment,0.02,0,0,0,Konami Computer Entertainment Hawaii
15957,Post Mortem,PC,2003,Adventure,Microids,0,0.01,0,0,Microids
15963,Wall-E,PC,2008,Platform,THQ,0,0.01,0,0,Heavy Iron Studios
15964,Majesty 2: The Fantasy Kingdom Sim,PC,2009,Simulation,Paradox Interactive,0.01,0,0,0,"1C, Ino-Co, 1C Company"
15965,LEGO Star Wars II: The Original Trilogy,PC,2006,Action,Activision,0,0.01,0,0,Traveller's Tales
15974,Star Trek: Legacy,PC,2006,Simulation,Ubisoft,0,0.01,0,0,Mad Doc Software
15977,Syberia II,PC,2004,Adventure,MC2 Entertainment,0,0.01,0,0,Microids
15981,A Vampyre Story,PC,2008,Adventure,Crimson Cow,0,0.01,0,0,Autumn Moon
15984,Sniper Elite,PC,2005,Shooter,MC2 Entertainment,0,0.01,0,0,Rebellion
15992,Antz Extreme Racing,XB,2002,Racing,Empire Interactive,0.01,0,0,0,Supersonic Software
16009,Enemy Territory: Quake Wars,PC,2007,Shooter,Activision,0.01,0,0,0,Splash Damage
16014,Kao the Kangaroo Round 2,PS2,2005,Platform,JoWood Productions,0.01,0.01,0,0,Tate Interactive
16024,Colin McRae Rally 2005,PC,2004,Racing,Codemasters,0,0.01,0,0,Codemasters
16028,Quantum Break,PC,2016,Action,Microsoft Game Studios,0,0.01,0,0,Remedy Entertainment
16029,Online Chess Kingdoms,PSP,2006,Misc,Konami Digital Entertainment,0.01,0,0,0,Konami
16036,FIFA Soccer 08,PC,2007,Sports,Electronic Arts,0,0.01,0,0,EA Canada
16040,Hummer Badlands,XB,2006,Racing,Global Star,0.01,0,0,0,Eutechnyx
16053,Just Cause,PS2,2006,Action,Eidos Interactive,0.01,0.01,0,0,Avalanche Studios
16059,Drone Tactics,DS,2007,Strategy,Success,0.01,0,0,0,Success
16065,DuckTales: Remastered,PC,2013,Action,Capcom,0,0.01,0,0,WayForward
16069,Assetto Corsa,XOne,2016,Racing,505 Games,0,0.01,0,0,Kunos Simulazioni
